Date,County,County_Code,Active_Listings,Civilian_Labor_Force,Employment_Count,HPI_AllTransactions,Median_Listing_Price,Permits_Annual,Population_Annual,Poverty_All_Ages,Real_GDP,Unemployed_Persons,Unemployment_Rate
1973-05-31,Calvert,CAL,,,,,,,23.7,,,,
1973-06-30,Calvert,CAL,,,,,,,23.7,,,,
1973-07-31,Calvert,CAL,,,,,,,23.7,,,,
1973-08-31,Calvert,CAL,,,,,,,23.7,,,,
1973-09-30,Calvert,CAL,,,,,,,23.7,,,,
1973-10-31,Calvert,CAL,,,,,,,23.7,,,,
1973-11-30,Calvert,CAL,,,,,,,23.7,,,,
1973-12-31,Calvert,CAL,,,,,,,23.7,,,,
1974-01-31,Calvert,CAL,,,,,,,25.1,,,,
1974-02-28,Calvert,CAL,,,,,,,25.1,,,,
1974-03-31,Calvert,CAL,,,,,,,25.1,,,,
1974-04-30,Calvert,CAL,,,,,,,25.1,,,,
1974-05-31,Calvert,CAL,,,,,,,25.1,,,,
1974-06-30,Calvert,CAL,,,,,,,25.1,,,,
1974-07-31,Calvert,CAL,,,,,,,25.1,,,,
1974-08-31,Calvert,CAL,,,,,,,25.1,,,,
1974-09-30,Calvert,CAL,,,,,,,25.1,,,,
1974-10-31,Calvert,CAL,,,,,,,25.1,,,,
1974-11-30,Calvert,CAL,,,,,,,25.1,,,,
1974-12-31,Calvert,CAL,,,,,,,25.1,,,,
1975-01-31,Calvert,CAL,,,,,,,26.8,,,,
1975-02-28,Calvert,CAL,,,,,,,26.8,,,,
1975-03-31,Calvert,CAL,,,,,,,26.8,,,,
1975-04-30,Calvert,CAL,,,,,,,26.8,,,,
1975-05-31,Calvert,CAL,,,,,,,26.8,,,,
1975-06-30,Calvert,CAL,,,,,,,26.8,,,,
1975-07-31,Calvert,CAL,,,,,,,26.8,,,,
1975-08-31,Calvert,CAL,,,,,,,26.8,,,,
1975-09-30,Calvert,CAL,,,,,,,26.8,,,,
1975-10-31,Calvert,CAL,,,,,,,26.8,,,,
1975-11-30,Calvert,CAL,,,,,,,26.8,,,,
1975-12-31,Calvert,CAL,,,,,,,26.8,,,,
1976-01-31,Calvert,CAL,,,,,,,27.9,,,,
1976-02-29,Calvert,CAL,,,,,,,27.9,,,,
1976-03-31,Calvert,CAL,,,,,,,27.9,,,,
1976-04-30,Calvert,CAL,,,,,,,27.9,,,,
1976-05-31,Calvert,CAL,,,,,,,27.9,,,,
1976-06-30,Calvert,CAL,,,,,,,27.9,,,,
1976-07-31,Calvert,CAL,,,,,,,27.9,,,,
1976-08-31,Calvert,CAL,,,,,,,27.9,,,,
